[-1.67, -0.20583333333333337, -1.078692901234568, 0, 0.0, 0.6, 0.25, 0.16666666666666666, 0, 0, 0, 0]
[-1.0074999999999998, 0.02754385964912276, -0.7022768031189084, 0, 0.3333333333333333, 0.5666666666666667, 0.125, 0.05263157894736842, 0, 0, 0, 0]
[-0.665, 0.21924242424242416, -0.5130613549867935, 0, 0.5, 0.8, 0.16666666666666666, 0.09090909090909091, 0, 0, 0, 0]
[-0.49875, 0.23187499999999991, -0.08354458194502061, 1, 0.5, 0.8, 0.2, 0.125, 0, 1, 0, 0]
[-0.20583333333333337, 0.6758333333333333, 0.12419975828265295, 0, 1.0, 1.0, 0.16666666666666666, 0.1, 0, 0, 0, 0]
[0.2179166666666666, 0.6758333333333333, 0.3507853121283535, 1, 1.0, 1.0, 0.16666666666666666, 0.1, 1, 1, 1, 1]
[0.23187499999999991, 0.6758333333333333, 0.4819875952301463, 2, 1.0, 1.0, 0.16666666666666666, 0.1, 2, 2, 2, 2]
[-0.22704545454545455, 0.6758333333333333, 0.6234337446776171, 3, 1.0, 1.0, 0.16666666666666666, 0.1, 3, 3, 3, 3]
[0.6488655462184874, 0.6758333333333333, 0.6648829654893895, 4, 1.0, 1.0, 0.16666666666666666, 0.1, 4, 4, 4, 4]
[0.6729166666666666, 0.6758333333333333, 0.6757685185185185, 5, 1.0, 1.0, 0.16666666666666666, 0.1, 5, 5, 5, 5]
[0.6758333333333333, 0.6758333333333333, 0.6758333333333333, 6, 1.0, 1.0, 0.16666666666666666, 0.1, 6, 6, 6, 6]
[0.6758333333333333, 0.6758333333333333, 0.6758333333333333, 7, 1.0, 1.0, 0.16666666666666666, 0.1, 7, 7, 7, 7]
[0.6758333333333333, 0.6758333333333333, 0.6758333333333333, 8, 1.0, 1.0, 0.16666666666666666, 0.1, 8, 8, 8, 8]
[0.6758333333333333, 0.6758333333333333, 0.6758333333333333, 9, 1.0, 1.0, 0.16666666666666666, 0.1, 9, 9, 9, 9]
[0.6758333333333333, 0.6758333333333333, 0.6758333333333333, 10, 1.0, 1.0, 0.16666666666666666, 0.1, 10, 10, 10, 10]
