[-1.5895833333333333, -0.6419166666666667, -1.1256373015873016, 0, -0.5, 0.4, 0.3333333333333333, 0.25, 0, 0, 0, 0]
[-1.0999166666666667, 0.2120757575757576, -0.727995668220668, 0, 0.5, 0.8, 0.16666666666666666, 0.09090909090909091, 0, 0, 0, 0]
[-0.70575, 0.2120757575757576, -0.4655663663717234, 1, 0.5, 0.8, 0.16666666666666666, 0.09090909090909091, 1, 1, 1, 1]
[-0.3948333333333333, 0.47939898989898994, -0.10693601372950111, 0, 0.8333333333333334, 0.8, 0.1111111111111111, 0.045454545454545456, 0, 2, 0, 0]
[-0.2636442307692307, 0.6366805555555557, 0.11058302172951882, 0, 1.0, 0.8666666666666668, 0.125, 0.05555555555555555, 0, 0, 0, 0]
[0.03790036231884053, 0.6366805555555557, 0.2237171063253644, 1, 1.0, 0.8666666666666668, 0.125, 0.05555555555555555, 1, 1, 1, 1]
[0.18895238095238098, 0.6395795454545454, 0.3571389213538191, 2, 1.0, 0.9, 0.125, 0.045454545454545456, 0, 0, 2, 0]
[0.2120757575757576, 0.6716666666666666, 0.4740335979987583, 3, 1.0, 1.0, 0.16666666666666666, 0.1, 0, 0, 0, 0]
[0.4478974358974359, 0.6716666666666666, 0.5478821439788418, 4, 1.0, 1.0, 0.16666666666666666, 0.1, 1, 1, 1, 1]
[0.518452380952381, 0.6716666666666666, 0.6663019034536893, 5, 1.0, 1.0, 0.16666666666666666, 0.1, 2, 2, 2, 2]
[0.6716666666666666, 0.6716666666666666, 0.6716666666666667, 6, 1.0, 1.0, 0.16666666666666666, 0.1, 3, 3, 3, 3]
[0.6716666666666666, 0.6716666666666666, 0.6716666666666667, 7, 1.0, 1.0, 0.16666666666666666, 0.1, 4, 4, 4, 4]
[0.6716666666666666, 0.6716666666666666, 0.6716666666666667, 8, 1.0, 1.0, 0.16666666666666666, 0.1, 5, 5, 5, 5]
[0.6716666666666666, 0.6716666666666666, 0.6716666666666667, 9, 1.0, 1.0, 0.16666666666666666, 0.1, 6, 6, 6, 6]
[0.6716666666666666, 0.6716666666666666, 0.6716666666666667, 10, 1.0, 1.0, 0.16666666666666666, 0.1, 7, 7, 7, 7]
[0.6716666666666666, 0.6716666666666666, 0.6716666666666667, 11, 1.0, 1.0, 0.16666666666666666, 0.1, 8, 8, 8, 8]
[0.6716666666666666, 0.6716666666666666, 0.6716666666666667, 12, 1.0, 1.0, 0.16666666666666666, 0.1, 9, 9, 9, 9]
[0.6716666666666666, 0.6716666666666666, 0.6716666666666667, 13, 1.0, 1.0, 0.16666666666666666, 0.1, 10, 10, 10, 10]
